problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,replicate_id,seed,directory
smallest,downsampled,25,0_75000,True,False,-1,1200,25,25,True,47,150347,smallest/downsampled/25/0_75000/150347/
smallest,downsampled,25,0_75000,True,False,-1,1200,25,25,False,48,150348,smallest/downsampled/25/0_75000/150348/
smallest,downsampled,25,0_75000,False,True,496,495,25,25,True,49,150349,smallest/downsampled/25/0_75000/150349/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,0,150400,smallest/downsampled/25/0_90000/150400/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,1,150401,smallest/downsampled/25/0_90000/150401/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,2,150402,smallest/downsampled/25/0_90000/150402/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,3,150403,smallest/downsampled/25/0_90000/150403/
smallest,downsampled,25,0_90000,False,True,336,335,25,25,True,4,150404,smallest/downsampled/25/0_90000/150404/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,5,150405,smallest/downsampled/25/0_90000/150405/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,6,150406,smallest/downsampled/25/0_90000/150406/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,True,7,150407,smallest/downsampled/25/0_90000/150407/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,8,150408,smallest/downsampled/25/0_90000/150408/
smallest,downsampled,25,0_90000,False,True,352,351,25,25,True,9,150409,smallest/downsampled/25/0_90000/150409/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,10,150410,smallest/downsampled/25/0_90000/150410/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,11,150411,smallest/downsampled/25/0_90000/150411/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,12,150412,smallest/downsampled/25/0_90000/150412/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,13,150413,smallest/downsampled/25/0_90000/150413/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,14,150414,smallest/downsampled/25/0_90000/150414/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,15,150415,smallest/downsampled/25/0_90000/150415/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,16,150416,smallest/downsampled/25/0_90000/150416/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,17,150417,smallest/downsampled/25/0_90000/150417/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,18,150418,smallest/downsampled/25/0_90000/150418/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,19,150419,smallest/downsampled/25/0_90000/150419/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,20,150420,smallest/downsampled/25/0_90000/150420/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,21,150421,smallest/downsampled/25/0_90000/150421/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,True,22,150422,smallest/downsampled/25/0_90000/150422/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,21,False,23,150423,smallest/downsampled/25/0_90000/150423/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,24,150424,smallest/downsampled/25/0_90000/150424/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,25,150425,smallest/downsampled/25/0_90000/150425/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,26,150426,smallest/downsampled/25/0_90000/150426/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,27,150427,smallest/downsampled/25/0_90000/150427/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,28,150428,smallest/downsampled/25/0_90000/150428/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,29,150429,smallest/downsampled/25/0_90000/150429/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,30,150430,smallest/downsampled/25/0_90000/150430/
smallest,downsampled,25,0_90000,False,True,800,799,25,25,True,31,150431,smallest/downsampled/25/0_90000/150431/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,32,150432,smallest/downsampled/25/0_90000/150432/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,33,150433,smallest/downsampled/25/0_90000/150433/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,34,150434,smallest/downsampled/25/0_90000/150434/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,35,150435,smallest/downsampled/25/0_90000/150435/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,36,150436,smallest/downsampled/25/0_90000/150436/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,37,150437,smallest/downsampled/25/0_90000/150437/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,38,150438,smallest/downsampled/25/0_90000/150438/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,39,150439,smallest/downsampled/25/0_90000/150439/
smallest,downsampled,25,0_90000,False,True,384,383,25,25,True,40,150440,smallest/downsampled/25/0_90000/150440/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,24,False,41,150441,smallest/downsampled/25/0_90000/150441/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,42,150442,smallest/downsampled/25/0_90000/150442/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,23,False,43,150443,smallest/downsampled/25/0_90000/150443/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,44,150444,smallest/downsampled/25/0_90000/150444/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,45,150445,smallest/downsampled/25/0_90000/150445/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,46,150446,smallest/downsampled/25/0_90000/150446/
smallest,downsampled,25,0_90000,False,True,846,845,25,25,True,47,150447,smallest/downsampled/25/0_90000/150447/
smallest,downsampled,25,0_90000,False,True,170,169,25,25,True,48,150448,smallest/downsampled/25/0_90000/150448/
smallest,downsampled,25,0_90000,True,False,-1,1200,25,25,False,49,150449,smallest/downsampled/25/0_90000/150449/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,0,150500,smallest/downsampled/25/0_95000/150500/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,1,150501,smallest/downsampled/25/0_95000/150501/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,2,150502,smallest/downsampled/25/0_95000/150502/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,22,False,3,150503,smallest/downsampled/25/0_95000/150503/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,4,150504,smallest/downsampled/25/0_95000/150504/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,5,150505,smallest/downsampled/25/0_95000/150505/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,22,False,6,150506,smallest/downsampled/25/0_95000/150506/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,7,150507,smallest/downsampled/25/0_95000/150507/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,8,150508,smallest/downsampled/25/0_95000/150508/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,9,150509,smallest/downsampled/25/0_95000/150509/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,10,150510,smallest/downsampled/25/0_95000/150510/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,11,150511,smallest/downsampled/25/0_95000/150511/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,12,150512,smallest/downsampled/25/0_95000/150512/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,13,150513,smallest/downsampled/25/0_95000/150513/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,14,150514,smallest/downsampled/25/0_95000/150514/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,15,150515,smallest/downsampled/25/0_95000/150515/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,16,150516,smallest/downsampled/25/0_95000/150516/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,17,150517,smallest/downsampled/25/0_95000/150517/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,18,150518,smallest/downsampled/25/0_95000/150518/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,19,150519,smallest/downsampled/25/0_95000/150519/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,20,150520,smallest/downsampled/25/0_95000/150520/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,21,150521,smallest/downsampled/25/0_95000/150521/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,22,150522,smallest/downsampled/25/0_95000/150522/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,23,150523,smallest/downsampled/25/0_95000/150523/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,24,150524,smallest/downsampled/25/0_95000/150524/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,True,25,150525,smallest/downsampled/25/0_95000/150525/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,26,150526,smallest/downsampled/25/0_95000/150526/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,21,False,27,150527,smallest/downsampled/25/0_95000/150527/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,20,False,28,150528,smallest/downsampled/25/0_95000/150528/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,29,150529,smallest/downsampled/25/0_95000/150529/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,30,150530,smallest/downsampled/25/0_95000/150530/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,31,150531,smallest/downsampled/25/0_95000/150531/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,32,150532,smallest/downsampled/25/0_95000/150532/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,33,150533,smallest/downsampled/25/0_95000/150533/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,34,150534,smallest/downsampled/25/0_95000/150534/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,35,150535,smallest/downsampled/25/0_95000/150535/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,36,150536,smallest/downsampled/25/0_95000/150536/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,37,150537,smallest/downsampled/25/0_95000/150537/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,25,False,38,150538,smallest/downsampled/25/0_95000/150538/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,39,150539,smallest/downsampled/25/0_95000/150539/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,40,150540,smallest/downsampled/25/0_95000/150540/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,41,150541,smallest/downsampled/25/0_95000/150541/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,42,150542,smallest/downsampled/25/0_95000/150542/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,43,150543,smallest/downsampled/25/0_95000/150543/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,44,150544,smallest/downsampled/25/0_95000/150544/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,45,150545,smallest/downsampled/25/0_95000/150545/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,46,150546,smallest/downsampled/25/0_95000/150546/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,47,150547,smallest/downsampled/25/0_95000/150547/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,24,False,48,150548,smallest/downsampled/25/0_95000/150548/
smallest,downsampled,25,0_95000,True,False,-1,1200,25,23,False,49,150549,smallest/downsampled/25/0_95000/150549/
smallest,downsampled,10,0_00000,False,True,390,389,10,10,True,0,151100,smallest/downsampled/10/0_00000/151100/
smallest,downsampled,10,0_00000,False,True,230,229,10,10,True,1,151101,smallest/downsampled/10/0_00000/151101/
smallest,downsampled,10,0_00000,False,True,1623,1622,10,10,True,2,151102,smallest/downsampled/10/0_00000/151102/
smallest,downsampled,10,0_00000,False,True,1115,1114,10,10,True,3,151103,smallest/downsampled/10/0_00000/151103/
smallest,downsampled,10,0_00000,False,True,882,881,10,10,True,4,151104,smallest/downsampled/10/0_00000/151104/
smallest,downsampled,10,0_00000,False,True,74,73,10,10,True,5,151105,smallest/downsampled/10/0_00000/151105/
smallest,downsampled,10,0_00000,False,True,178,177,10,10,True,6,151106,smallest/downsampled/10/0_00000/151106/
smallest,downsampled,10,0_00000,False,True,601,600,10,10,True,7,151107,smallest/downsampled/10/0_00000/151107/
smallest,downsampled,10,0_00000,False,True,567,566,10,10,True,8,151108,smallest/downsampled/10/0_00000/151108/
smallest,downsampled,10,0_00000,True,False,-1,3000,10,10,True,9,151109,smallest/downsampled/10/0_00000/151109/
smallest,downsampled,10,0_00000,True,False,-1,3000,10,10,True,10,151110,smallest/downsampled/10/0_00000/151110/
smallest,downsampled,10,0_00000,False,True,2176,2175,10,10,True,11,151111,smallest/downsampled/10/0_00000/151111/
smallest,downsampled,10,0_00000,True,False,-1,3000,10,10,True,12,151112,smallest/downsampled/10/0_00000/151112/
smallest,downsampled,10,0_00000,False,True,48,47,10,10,True,13,151113,smallest/downsampled/10/0_00000/151113/
smallest,downsampled,10,0_00000,False,True,292,291,10,10,True,14,151114,smallest/downsampled/10/0_00000/151114/
smallest,downsampled,10,0_00000,False,True,802,801,10,10,True,15,151115,smallest/downsampled/10/0_00000/151115/
smallest,downsampled,10,0_00000,False,True,1200,1199,10,10,True,16,151116,smallest/downsampled/10/0_00000/151116/
smallest,downsampled,10,0_00000,False,True,394,393,10,10,True,17,151117,smallest/downsampled/10/0_00000/151117/
smallest,downsampled,10,0_00000,False,True,745,744,10,10,True,18,151118,smallest/downsampled/10/0_00000/151118/
smallest,downsampled,10,0_00000,False,True,911,910,10,10,True,19,151119,smallest/downsampled/10/0_00000/151119/
smallest,downsampled,10,0_00000,False,True,666,665,10,10,True,20,151120,smallest/downsampled/10/0_00000/151120/
smallest,downsampled,10,0_00000,False,True,212,211,10,10,True,21,151121,smallest/downsampled/10/0_00000/151121/
smallest,downsampled,10,0_00000,False,True,69,68,10,10,True,22,151122,smallest/downsampled/10/0_00000/151122/
smallest,downsampled,10,0_00000,False,True,174,173,10,10,True,23,151123,smallest/downsampled/10/0_00000/151123/
smallest,downsampled,10,0_00000,False,True,419,418,10,10,True,24,151124,smallest/downsampled/10/0_00000/151124/
smallest,downsampled,10,0_00000,False,True,158,157,10,10,True,25,151125,smallest/downsampled/10/0_00000/151125/
smallest,downsampled,10,0_00000,False,True,499,498,10,10,True,26,151126,smallest/downsampled/10/0_00000/151126/
smallest,downsampled,10,0_00000,True,False,-1,3000,10,10,True,27,151127,smallest/downsampled/10/0_00000/151127/
smallest,downsampled,10,0_00000,False,True,514,513,10,10,True,28,151128,smallest/downsampled/10/0_00000/151128/
smallest,downsampled,10,0_00000,False,True,754,753,10,10,True,29,151129,smallest/downsampled/10/0_00000/151129/
smallest,downsampled,10,0_00000,False,True,2942,2941,10,10,True,30,151130,smallest/downsampled/10/0_00000/151130/
smallest,downsampled,10,0_00000,False,True,1183,1182,10,10,True,31,151131,smallest/downsampled/10/0_00000/151131/
smallest,downsampled,10,0_00000,False,True,1266,1265,10,10,True,32,151132,smallest/downsampled/10/0_00000/151132/
smallest,downsampled,10,0_00000,False,True,655,654,10,10,True,33,151133,smallest/downsampled/10/0_00000/151133/
smallest,downsampled,10,0_00000,False,True,471,470,10,10,True,34,151134,smallest/downsampled/10/0_00000/151134/
smallest,downsampled,10,0_00000,False,True,546,545,10,10,True,35,151135,smallest/downsampled/10/0_00000/151135/
smallest,downsampled,10,0_00000,False,True,821,820,10,10,True,36,151136,smallest/downsampled/10/0_00000/151136/
smallest,downsampled,10,0_00000,False,True,180,179,10,10,True,37,151137,smallest/downsampled/10/0_00000/151137/
smallest,downsampled,10,0_00000,False,True,442,441,10,10,True,38,151138,smallest/downsampled/10/0_00000/151138/
smallest,downsampled,10,0_00000,False,True,159,158,10,10,True,39,151139,smallest/downsampled/10/0_00000/151139/
smallest,downsampled,10,0_00000,False,True,407,406,10,10,True,40,151140,smallest/downsampled/10/0_00000/151140/
smallest,downsampled,10,0_00000,False,True,495,494,10,10,True,41,151141,smallest/downsampled/10/0_00000/151141/
smallest,downsampled,10,0_00000,False,True,1202,1201,10,10,True,42,151142,smallest/downsampled/10/0_00000/151142/
smallest,downsampled,10,0_00000,False,True,1388,1387,10,10,True,43,151143,smallest/downsampled/10/0_00000/151143/
smallest,downsampled,10,0_00000,False,True,278,277,10,10,True,44,151144,smallest/downsampled/10/0_00000/151144/
smallest,downsampled,10,0_00000,True,False,-1,3000,10,10,True,45,151145,smallest/downsampled/10/0_00000/151145/
smallest,downsampled,10,0_00000,False,True,114,113,10,10,True,46,151146,smallest/downsampled/10/0_00000/151146/
smallest,downsampled,10,0_00000,False,True,89,88,10,10,True,47,151147,smallest/downsampled/10/0_00000/151147/
smallest,downsampled,10,0_00000,False,True,347,346,10,10,True,48,151148,smallest/downsampled/10/0_00000/151148/
smallest,downsampled,10,0_00000,False,True,1579,1578,10,10,True,49,151149,smallest/downsampled/10/0_00000/151149/
smallest,downsampled,10,0_50000,True,False,-1,3000,10,10,False,0,151200,smallest/downsampled/10/0_50000/151200/
smallest,downsampled,10,0_50000,False,True,691,690,10,10,True,1,151201,smallest/downsampled/10/0_50000/151201/
smallest,downsampled,10,0_50000,False,True,1313,1312,10,10,True,2,151202,smallest/downsampled/10/0_50000/151202/
smallest,downsampled,10,0_50000,False,True,1085,1084,10,10,True,3,151203,smallest/downsampled/10/0_50000/151203/
smallest,downsampled,10,0_50000,False,True,576,575,10,10,True,4,151204,smallest/downsampled/10/0_50000/151204/
smallest,downsampled,10,0_50000,True,False,-1,3000,10,10,True,5,151205,smallest/downsampled/10/0_50000/151205/
smallest,downsampled,10,0_50000,False,True,718,717,10,10,True,6,151206,smallest/downsampled/10/0_50000/151206/
smallest,downsampled,10,0_50000,False,True,427,426,10,10,True,7,151207,smallest/downsampled/10/0_50000/151207/
smallest,downsampled,10,0_50000,False,True,687,686,10,10,True,8,151208,smallest/downsampled/10/0_50000/151208/
smallest,downsampled,10,0_50000,False,True,858,857,10,10,True,9,151209,smallest/downsampled/10/0_50000/151209/
smallest,downsampled,10,0_50000,False,True,758,757,10,10,True,10,151210,smallest/downsampled/10/0_50000/151210/
smallest,downsampled,10,0_50000,False,True,915,914,10,10,True,11,151211,smallest/downsampled/10/0_50000/151211/
smallest,downsampled,10,0_50000,False,True,2791,2790,10,10,True,12,151212,smallest/downsampled/10/0_50000/151212/
smallest,downsampled,10,0_50000,False,True,1828,1827,10,10,True,13,151213,smallest/downsampled/10/0_50000/151213/
smallest,downsampled,10,0_50000,False,True,368,367,10,10,True,14,151214,smallest/downsampled/10/0_50000/151214/
smallest,downsampled,10,0_50000,False,True,613,612,10,10,True,15,151215,smallest/downsampled/10/0_50000/151215/
smallest,downsampled,10,0_50000,False,True,381,380,10,10,True,16,151216,smallest/downsampled/10/0_50000/151216/
smallest,downsampled,10,0_50000,True,False,-1,3000,10,10,True,17,151217,smallest/downsampled/10/0_50000/151217/
smallest,downsampled,10,0_50000,True,False,-1,3000,10,10,True,18,151218,smallest/downsampled/10/0_50000/151218/
smallest,downsampled,10,0_50000,False,True,1562,1561,10,10,True,19,151219,smallest/downsampled/10/0_50000/151219/
smallest,downsampled,10,0_50000,False,True,1373,1372,10,10,True,20,151220,smallest/downsampled/10/0_50000/151220/
smallest,downsampled,10,0_50000,False,True,517,516,10,10,True,21,151221,smallest/downsampled/10/0_50000/151221/
smallest,downsampled,10,0_50000,False,True,442,441,10,10,True,22,151222,smallest/downsampled/10/0_50000/151222/
smallest,downsampled,10,0_50000,True,False,-1,3000,10,10,True,23,151223,smallest/downsampled/10/0_50000/151223/
smallest,downsampled,10,0_50000,False,True,175,174,10,10,True,24,151224,smallest/downsampled/10/0_50000/151224/
smallest,downsampled,10,0_50000,False,True,1733,1732,10,10,True,25,151225,smallest/downsampled/10/0_50000/151225/
smallest,downsampled,10,0_50000,False,True,671,670,10,10,True,26,151226,smallest/downsampled/10/0_50000/151226/
smallest,downsampled,10,0_50000,False,True,914,913,10,10,True,27,151227,smallest/downsampled/10/0_50000/151227/
smallest,downsampled,10,0_50000,False,True,346,345,10,10,True,28,151228,smallest/downsampled/10/0_50000/151228/
smallest,downsampled,10,0_50000,False,True,972,971,10,10,True,29,151229,smallest/downsampled/10/0_50000/151229/
smallest,downsampled,10,0_50000,False,True,722,721,10,10,True,30,151230,smallest/downsampled/10/0_50000/151230/
smallest,downsampled,10,0_50000,False,True,1220,1219,10,10,True,31,151231,smallest/downsampled/10/0_50000/151231/
smallest,downsampled,10,0_50000,False,True,242,241,10,10,True,32,151232,smallest/downsampled/10/0_50000/151232/
smallest,downsampled,10,0_50000,False,True,364,363,10,10,True,33,151233,smallest/downsampled/10/0_50000/151233/
smallest,downsampled,10,0_50000,False,True,917,916,10,10,True,34,151234,smallest/downsampled/10/0_50000/151234/
smallest,downsampled,10,0_50000,False,True,1286,1285,10,10,True,35,151235,smallest/downsampled/10/0_50000/151235/
smallest,downsampled,10,0_50000,False,True,2549,2548,10,10,True,36,151236,smallest/downsampled/10/0_50000/151236/
smallest,downsampled,10,0_50000,False,True,884,883,10,10,True,37,151237,smallest/downsampled/10/0_50000/151237/
smallest,downsampled,10,0_50000,False,True,418,417,10,10,True,38,151238,smallest/downsampled/10/0_50000/151238/
smallest,downsampled,10,0_50000,False,True,1353,1352,10,10,True,39,151239,smallest/downsampled/10/0_50000/151239/
smallest,downsampled,10,0_50000,False,True,802,801,10,10,True,40,151240,smallest/downsampled/10/0_50000/151240/
smallest,downsampled,10,0_50000,False,True,1105,1104,10,10,True,41,151241,smallest/downsampled/10/0_50000/151241/
smallest,downsampled,10,0_50000,False,True,842,841,10,10,True,42,151242,smallest/downsampled/10/0_50000/151242/
smallest,downsampled,10,0_50000,False,True,588,587,10,10,True,43,151243,smallest/downsampled/10/0_50000/151243/
smallest,downsampled,10,0_50000,False,True,246,245,10,10,True,44,151244,smallest/downsampled/10/0_50000/151244/
smallest,downsampled,10,0_50000,False,True,2075,2074,10,10,True,45,151245,smallest/downsampled/10/0_50000/151245/
smallest,downsampled,10,0_50000,False,True,1505,1504,10,10,True,46,151246,smallest/downsampled/10/0_50000/151246/
smallest,downsampled,10,0_50000,False,True,719,718,10,10,True,47,151247,smallest/downsampled/10/0_50000/151247/
smallest,downsampled,10,0_50000,False,True,304,303,10,10,True,48,151248,smallest/downsampled/10/0_50000/151248/
smallest,downsampled,10,0_50000,False,True,164,163,10,10,True,49,151249,smallest/downsampled/10/0_50000/151249/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,0,151300,smallest/downsampled/10/0_75000/151300/
smallest,downsampled,10,0_75000,False,True,968,967,10,10,True,1,151301,smallest/downsampled/10/0_75000/151301/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,2,151302,smallest/downsampled/10/0_75000/151302/
smallest,downsampled,10,0_75000,False,True,2479,2478,10,10,True,3,151303,smallest/downsampled/10/0_75000/151303/
smallest,downsampled,10,0_75000,False,True,2338,2337,10,10,True,4,151304,smallest/downsampled/10/0_75000/151304/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,5,151305,smallest/downsampled/10/0_75000/151305/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,True,6,151306,smallest/downsampled/10/0_75000/151306/
smallest,downsampled,10,0_75000,False,True,1411,1410,10,10,True,7,151307,smallest/downsampled/10/0_75000/151307/
smallest,downsampled,10,0_75000,False,True,2660,2659,10,10,True,8,151308,smallest/downsampled/10/0_75000/151308/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,9,151309,smallest/downsampled/10/0_75000/151309/
smallest,downsampled,10,0_75000,False,True,768,767,10,10,True,10,151310,smallest/downsampled/10/0_75000/151310/
smallest,downsampled,10,0_75000,False,True,1099,1098,10,10,True,11,151311,smallest/downsampled/10/0_75000/151311/
smallest,downsampled,10,0_75000,False,True,607,606,10,10,True,12,151312,smallest/downsampled/10/0_75000/151312/
smallest,downsampled,10,0_75000,False,True,544,543,10,10,True,13,151313,smallest/downsampled/10/0_75000/151313/
smallest,downsampled,10,0_75000,False,True,1742,1741,10,10,True,14,151314,smallest/downsampled/10/0_75000/151314/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,15,151315,smallest/downsampled/10/0_75000/151315/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,16,151316,smallest/downsampled/10/0_75000/151316/
smallest,downsampled,10,0_75000,False,True,1538,1537,10,10,True,17,151317,smallest/downsampled/10/0_75000/151317/
smallest,downsampled,10,0_75000,False,True,1867,1866,10,10,True,18,151318,smallest/downsampled/10/0_75000/151318/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,True,19,151319,smallest/downsampled/10/0_75000/151319/
smallest,downsampled,10,0_75000,False,True,1565,1564,10,10,True,20,151320,smallest/downsampled/10/0_75000/151320/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,False,21,151321,smallest/downsampled/10/0_75000/151321/
smallest,downsampled,10,0_75000,False,True,1005,1004,10,10,True,22,151322,smallest/downsampled/10/0_75000/151322/
smallest,downsampled,10,0_75000,False,True,2670,2669,10,10,True,23,151323,smallest/downsampled/10/0_75000/151323/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,True,24,151324,smallest/downsampled/10/0_75000/151324/
smallest,downsampled,10,0_75000,False,True,215,214,10,10,True,25,151325,smallest/downsampled/10/0_75000/151325/
smallest,downsampled,10,0_75000,False,True,2818,2817,10,10,True,26,151326,smallest/downsampled/10/0_75000/151326/
smallest,downsampled,10,0_75000,False,True,956,955,10,10,True,27,151327,smallest/downsampled/10/0_75000/151327/
smallest,downsampled,10,0_75000,False,True,863,862,10,10,True,28,151328,smallest/downsampled/10/0_75000/151328/
smallest,downsampled,10,0_75000,False,True,1284,1283,10,10,True,29,151329,smallest/downsampled/10/0_75000/151329/
smallest,downsampled,10,0_75000,False,True,550,549,10,10,True,30,151330,smallest/downsampled/10/0_75000/151330/
smallest,downsampled,10,0_75000,False,True,2812,2811,10,10,True,31,151331,smallest/downsampled/10/0_75000/151331/
smallest,downsampled,10,0_75000,False,True,764,763,10,10,True,32,151332,smallest/downsampled/10/0_75000/151332/
smallest,downsampled,10,0_75000,False,True,373,372,10,10,True,33,151333,smallest/downsampled/10/0_75000/151333/
smallest,downsampled,10,0_75000,False,True,341,340,10,10,True,34,151334,smallest/downsampled/10/0_75000/151334/
smallest,downsampled,10,0_75000,False,True,669,668,10,10,True,35,151335,smallest/downsampled/10/0_75000/151335/
smallest,downsampled,10,0_75000,False,True,1351,1350,10,10,True,36,151336,smallest/downsampled/10/0_75000/151336/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,True,37,151337,smallest/downsampled/10/0_75000/151337/
smallest,downsampled,10,0_75000,False,True,912,911,10,10,True,38,151338,smallest/downsampled/10/0_75000/151338/
smallest,downsampled,10,0_75000,True,False,-1,3000,10,10,True,39,151339,smallest/downsampled/10/0_75000/151339/
smallest,downsampled,10,0_75000,False,True,1498,1497,10,10,True,40,151340,smallest/downsampled/10/0_75000/151340/
smallest,downsampled,10,0_75000,False,True,2399,2398,10,10,True,41,151341,smallest/downsampled/10/0_75000/151341/
smallest,downsampled,10,0_75000,False,True,984,983,10,10,True,42,151342,smallest/downsampled/10/0_75000/151342/
smallest,downsampled,10,0_75000,False,True,668,667,10,10,True,43,151343,smallest/downsampled/10/0_75000/151343/
