problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,evals,worst_case_evals
grade,truncated,10,0_00000,False,True,335,334,195,195,True,-1,9,684109,grade/truncated/20/0_00000/684109/,67163205,67200000
grade,truncated,10,0_00000,False,True,313,312,192,192,True,-1,10,684110,grade/truncated/20/0_00000/684110/,62755944,62800000
grade,truncated,10,0_00000,False,True,665,664,199,199,True,-1,11,684111,grade/truncated/20/0_00000/684111/,133140652,133200000
grade,truncated,10,0_00000,False,True,183,182,198,198,True,-1,12,684112,grade/truncated/20/0_00000/684112/,36777201,36800000
grade,truncated,10,0_00000,False,True,541,540,200,200,True,-1,13,684113,grade/truncated/20/0_00000/684113/,108343860,108400000
grade,truncated,10,0_00000,False,True,387,386,199,199,True,-1,14,684114,grade/truncated/20/0_00000/684114/,77560247,77600000
grade,truncated,10,0_00000,False,True,811,810,200,200,True,-1,15,684115,grade/truncated/20/0_00000/684115/,162310508,162400000
grade,truncated,10,0_00000,False,True,181,180,162,162,True,-1,16,684116,grade/truncated/20/0_00000/684116/,36384450,36400000
grade,truncated,10,0_00000,False,True,499,498,200,200,True,-1,17,684117,grade/truncated/20/0_00000/684117/,99906818,100000000
grade,truncated,10,0_00000,False,True,548,547,198,198,True,-1,18,684118,grade/truncated/20/0_00000/684118/,109757475,109800000
grade,truncated,10,0_00000,False,True,1173,1172,195,195,True,-1,19,684119,grade/truncated/20/0_00000/684119/,234668491,234800000
grade,truncated,10,0_00000,False,True,728,727,197,197,True,-1,20,684120,grade/truncated/20/0_00000/684120/,145680761,145800000
grade,truncated,10,0_00000,False,True,757,756,199,199,True,-1,21,684121,grade/truncated/20/0_00000/684121/,151536004,151600000
grade,truncated,10,0_00000,False,True,393,392,200,200,True,-1,22,684122,grade/truncated/20/0_00000/684122/,78715914,78800000
grade,truncated,10,0_00000,False,True,701,700,193,193,True,-1,23,684123,grade/truncated/20/0_00000/684123/,140316305,140400000
grade,truncated,10,0_00000,False,True,427,426,198,198,True,-1,24,684124,grade/truncated/20/0_00000/684124/,85564219,85600000
grade,truncated,10,0_00000,False,True,695,694,200,200,True,-1,25,684125,grade/truncated/20/0_00000/684125/,139131540,139200000
grade,truncated,10,0_00000,False,True,1431,1430,193,193,True,-1,26,684126,grade/truncated/20/0_00000/684126/,286228098,286400000
grade,truncated,10,0_00000,False,True,484,483,198,198,True,-1,27,684127,grade/truncated/20/0_00000/684127/,96949474,97000000
grade,truncated,10,0_00000,False,True,622,621,199,199,True,-1,28,684128,grade/truncated/20/0_00000/684128/,124528376,124600000
grade,truncated,10,0_00000,False,True,484,483,198,198,True,-1,29,684129,grade/truncated/20/0_00000/684129/,96928571,97000000
grade,truncated,10,0_00000,False,True,365,364,200,200,True,-1,30,684130,grade/truncated/20/0_00000/684130/,73160443,73200000
grade,truncated,10,0_00000,False,True,426,425,198,198,True,-1,31,684131,grade/truncated/20/0_00000/684131/,85334355,85400000
grade,truncated,10,0_00000,False,True,417,416,196,196,True,-1,32,684132,grade/truncated/20/0_00000/684132/,83565033,83600000
grade,truncated,10,0_00000,False,True,154,153,197,197,True,-1,33,684133,grade/truncated/20/0_00000/684133/,30979792,31000000
grade,truncated,10,0_00000,False,True,318,317,195,195,True,-1,34,684134,grade/truncated/20/0_00000/684134/,63769685,63800000
grade,truncated,10,0_00000,False,True,700,699,200,200,True,-1,35,684135,grade/truncated/20/0_00000/684135/,140140603,140200000
grade,truncated,10,0_00000,False,True,247,246,200,200,True,-1,36,684136,grade/truncated/20/0_00000/684136/,49571854,49600000
grade,truncated,10,0_00000,False,True,513,512,193,193,True,-1,37,684137,grade/truncated/20/0_00000/684137/,102731277,102800000
grade,truncated,10,0_00000,False,True,721,720,200,200,True,-1,38,684138,grade/truncated/20/0_00000/684138/,144287569,144400000
grade,truncated,10,0_00000,False,True,364,363,188,188,True,-1,39,684139,grade/truncated/20/0_00000/684139/,72954970,73000000
grade,truncated,10,0_00000,False,True,403,402,192,192,True,-1,40,684140,grade/truncated/20/0_00000/684140/,80753394,80800000
grade,truncated,10,0_00000,False,True,1007,1006,196,196,True,-1,41,684141,grade/truncated/20/0_00000/684141/,201458373,201600000
grade,truncated,10,0_00000,False,True,298,297,199,199,True,-1,42,684142,grade/truncated/20/0_00000/684142/,59761381,59800000
grade,truncated,10,0_00000,False,True,470,469,172,172,True,-1,43,684143,grade/truncated/20/0_00000/684143/,94158330,94200000
grade,truncated,10,0_00000,False,True,616,615,200,200,True,-1,44,684144,grade/truncated/20/0_00000/684144/,123341902,123400000
grade,truncated,10,0_00000,False,True,379,378,198,198,True,-1,45,684145,grade/truncated/20/0_00000/684145/,75938348,76000000
grade,truncated,10,0_00000,False,True,645,644,198,198,True,-1,46,684146,grade/truncated/20/0_00000/684146/,129111651,129200000
grade,truncated,10,0_00000,False,True,186,185,198,198,True,-1,47,684147,grade/truncated/20/0_00000/684147/,37379074,37400000
grade,truncated,10,0_00000,False,True,341,340,198,198,True,-1,48,684148,grade/truncated/20/0_00000/684148/,68364783,68400000
grade,truncated,10,0_00000,False,True,528,527,193,193,True,-1,49,684149,grade/truncated/20/0_00000/684149/,105745740,105800000
for-loop-index,cohort,10,0_00000,False,True,948,947,8,8,True,-1,0,364100,for-loop-index/cohort/10/0_00000/364100/,9489945,9490000
for-loop-index,cohort,10,0_00000,False,True,7953,7952,10,10,True,-1,1,364101,for-loop-index/cohort/10/0_00000/364101/,79539406,79540000
for-loop-index,cohort,10,0_00000,False,True,129,128,10,10,True,-1,2,364102,for-loop-index/cohort/10/0_00000/364102/,1299968,1300000
for-loop-index,cohort,10,0_00000,False,True,831,830,7,7,True,-1,3,364103,for-loop-index/cohort/10/0_00000/364103/,8320000,8320000
for-loop-index,cohort,10,0_00000,False,True,2010,2009,10,10,True,-1,4,364104,for-loop-index/cohort/10/0_00000/364104/,20109816,20110000
for-loop-index,cohort,10,0_00000,False,True,1328,1327,9,9,True,-1,5,364105,for-loop-index/cohort/10/0_00000/364105/,13289926,13290000
for-loop-index,cohort,10,0_00000,False,True,701,700,7,7,True,-1,6,364106,for-loop-index/cohort/10/0_00000/364106/,7019842,7020000
for-loop-index,cohort,10,0_00000,False,True,2701,2700,8,8,True,-1,7,364107,for-loop-index/cohort/10/0_00000/364107/,27019715,27020000
for-loop-index,cohort,10,0_00000,False,True,159,158,10,10,True,-1,8,364108,for-loop-index/cohort/10/0_00000/364108/,1600000,1600000
for-loop-index,cohort,10,0_00000,False,True,374,373,10,10,True,-1,9,364109,for-loop-index/cohort/10/0_00000/364109/,3750000,3750000
for-loop-index,cohort,10,0_00000,False,True,4618,4617,10,10,True,-1,10,364110,for-loop-index/cohort/10/0_00000/364110/,46189568,46190000
for-loop-index,cohort,10,0_00000,False,True,305,304,10,10,True,-1,11,364111,for-loop-index/cohort/10/0_00000/364111/,3060000,3060000
for-loop-index,cohort,10,0_00000,False,True,337,336,10,10,True,-1,12,364112,for-loop-index/cohort/10/0_00000/364112/,3379943,3380000
for-loop-index,cohort,10,0_00000,False,True,238,237,10,10,True,-1,13,364113,for-loop-index/cohort/10/0_00000/364113/,2390000,2390000
for-loop-index,cohort,10,0_00000,False,True,1029,1028,9,9,True,-1,14,364114,for-loop-index/cohort/10/0_00000/364114/,10299746,10300000
for-loop-index,cohort,10,0_00000,True,False,-1,30000,10,10,False,-1,15,364115,for-loop-index/cohort/10/0_00000/364115/,-1,-1
for-loop-index,cohort,10,0_00000,False,True,1078,1077,10,10,True,-1,16,364116,for-loop-index/cohort/10/0_00000/364116/,10789837,10790000
for-loop-index,cohort,10,0_00000,False,True,1518,1517,7,7,True,-1,17,364117,for-loop-index/cohort/10/0_00000/364117/,15189895,15190000
for-loop-index,cohort,10,0_00000,False,True,244,243,10,10,True,-1,18,364118,for-loop-index/cohort/10/0_00000/364118/,2450000,2450000
for-loop-index,cohort,10,0_00000,False,True,1390,1389,10,10,True,-1,19,364119,for-loop-index/cohort/10/0_00000/364119/,13909819,13910000
for-loop-index,cohort,10,0_00000,False,True,2686,2685,10,10,True,-1,20,364120,for-loop-index/cohort/10/0_00000/364120/,26869735,26870000
for-loop-index,cohort,10,0_00000,False,True,969,968,10,10,True,-1,21,364121,for-loop-index/cohort/10/0_00000/364121/,9699909,9700000
for-loop-index,cohort,10,0_00000,False,True,3749,3748,8,8,True,-1,22,364122,for-loop-index/cohort/10/0_00000/364122/,37499844,37500000
for-loop-index,cohort,10,0_00000,False,True,4954,4953,8,8,True,-1,23,364123,for-loop-index/cohort/10/0_00000/364123/,49549189,49550000
for-loop-index,cohort,10,0_00000,False,True,1697,1696,10,10,True,-1,24,364124,for-loop-index/cohort/10/0_00000/364124/,16979584,16980000
for-loop-index,cohort,10,0_00000,False,True,206,205,10,10,True,-1,25,364125,for-loop-index/cohort/10/0_00000/364125/,2070000,2070000
for-loop-index,cohort,10,0_00000,False,True,91,90,10,10,True,-1,26,364126,for-loop-index/cohort/10/0_00000/364126/,920000,920000
for-loop-index,cohort,10,0_00000,False,True,121,120,10,10,True,-1,27,364127,for-loop-index/cohort/10/0_00000/364127/,1219956,1220000
for-loop-index,cohort,10,0_00000,False,True,2570,2569,10,10,True,-1,28,364128,for-loop-index/cohort/10/0_00000/364128/,25709707,25710000
for-loop-index,cohort,10,0_00000,False,True,80,79,10,10,True,-1,29,364129,for-loop-index/cohort/10/0_00000/364129/,810000,810000
for-loop-index,cohort,10,0_00000,False,True,18190,18189,10,10,True,-1,30,364130,for-loop-index/cohort/10/0_00000/364130/,181909143,181910000
for-loop-index,cohort,10,0_00000,False,True,3369,3368,10,10,True,-1,31,364131,for-loop-index/cohort/10/0_00000/364131/,33699591,33700000
for-loop-index,cohort,10,0_00000,False,True,107,106,10,10,True,-1,32,364132,for-loop-index/cohort/10/0_00000/364132/,1080000,1080000
for-loop-index,cohort,10,0_00000,False,True,516,515,10,10,True,-1,33,364133,for-loop-index/cohort/10/0_00000/364133/,5169817,5170000
for-loop-index,cohort,10,0_00000,False,True,234,233,10,10,True,-1,34,364134,for-loop-index/cohort/10/0_00000/364134/,2350000,2350000
for-loop-index,cohort,10,0_00000,False,True,1200,1199,7,7,True,-1,35,364135,for-loop-index/cohort/10/0_00000/364135/,12009969,12010000
for-loop-index,cohort,10,0_00000,False,True,115,114,10,10,True,-1,36,364136,for-loop-index/cohort/10/0_00000/364136/,1159963,1160000
for-loop-index,cohort,10,0_00000,False,True,856,855,10,10,True,-1,37,364137,for-loop-index/cohort/10/0_00000/364137/,8569935,8570000
for-loop-index,cohort,10,0_00000,False,True,114,113,10,10,True,-1,38,364138,for-loop-index/cohort/10/0_00000/364138/,1150000,1150000
for-loop-index,cohort,10,0_00000,False,True,233,232,10,10,True,-1,39,364139,for-loop-index/cohort/10/0_00000/364139/,2339941,2340000
for-loop-index,cohort,10,0_00000,False,True,577,576,10,10,True,-1,40,364140,for-loop-index/cohort/10/0_00000/364140/,5779945,5780000
for-loop-index,cohort,10,0_00000,False,True,232,231,10,10,True,-1,41,364141,for-loop-index/cohort/10/0_00000/364141/,2330000,2330000
for-loop-index,cohort,10,0_00000,False,True,70,69,10,10,True,-1,42,364142,for-loop-index/cohort/10/0_00000/364142/,709903,710000
for-loop-index,cohort,10,0_00000,False,True,241,240,5,5,True,-1,43,364143,for-loop-index/cohort/10/0_00000/364143/,2420000,2420000
for-loop-index,cohort,10,0_00000,False,True,202,201,10,10,True,-1,44,364144,for-loop-index/cohort/10/0_00000/364144/,2030000,2030000
for-loop-index,cohort,10,0_00000,False,True,71,70,10,10,True,-1,45,364145,for-loop-index/cohort/10/0_00000/364145/,719929,720000
for-loop-index,cohort,10,0_00000,False,True,6082,6081,10,10,True,-1,46,364146,for-loop-index/cohort/10/0_00000/364146/,60829522,60830000
for-loop-index,cohort,10,0_00000,False,True,17760,17759,10,10,True,-1,47,364147,for-loop-index/cohort/10/0_00000/364147/,177608952,177610000
for-loop-index,cohort,10,0_00000,True,False,-1,30000,10,10,False,-1,48,364148,for-loop-index/cohort/10/0_00000/364148/,-1,-1
for-loop-index,cohort,10,0_00000,False,True,215,214,10,10,True,-1,49,364149,for-loop-index/cohort/10/0_00000/364149/,2160000,2160000
for-loop-index,downsampled,10,0_00000,False,True,2115,2114,10,10,True,-1,0,374100,for-loop-index/downsampled/10/0_00000/374100/,21160000,21160000
for-loop-index,downsampled,10,0_00000,False,True,852,851,10,10,True,-1,1,374101,for-loop-index/downsampled/10/0_00000/374101/,8530000,8530000
for-loop-index,downsampled,10,0_00000,False,True,179,178,10,10,True,-1,2,374102,for-loop-index/downsampled/10/0_00000/374102/,1800000,1800000
for-loop-index,downsampled,10,0_00000,False,True,265,264,10,10,True,-1,3,374103,for-loop-index/downsampled/10/0_00000/374103/,2660000,2660000
for-loop-index,downsampled,10,0_00000,False,True,6333,6332,7,7,True,-1,4,374104,for-loop-index/downsampled/10/0_00000/374104/,63340000,63340000
for-loop-index,downsampled,10,0_00000,False,True,254,253,8,8,True,-1,5,374105,for-loop-index/downsampled/10/0_00000/374105/,2550000,2550000
for-loop-index,downsampled,10,0_00000,False,True,736,735,10,10,True,-1,6,374106,for-loop-index/downsampled/10/0_00000/374106/,7370000,7370000
for-loop-index,downsampled,10,0_00000,False,True,10026,10025,7,7,True,-1,7,374107,for-loop-index/downsampled/10/0_00000/374107/,100270000,100270000
for-loop-index,downsampled,10,0_00000,False,True,474,473,10,10,True,-1,8,374108,for-loop-index/downsampled/10/0_00000/374108/,4750000,4750000
for-loop-index,downsampled,10,0_00000,False,True,218,217,10,10,True,-1,9,374109,for-loop-index/downsampled/10/0_00000/374109/,2190000,2190000
for-loop-index,downsampled,10,0_00000,True,False,-1,30000,10,10,False,-1,10,374110,for-loop-index/downsampled/10/0_00000/374110/,-1,-1
for-loop-index,downsampled,10,0_00000,False,True,593,592,6,6,True,-1,11,374111,for-loop-index/downsampled/10/0_00000/374111/,5940000,5940000
for-loop-index,downsampled,10,0_00000,False,True,146,145,10,10,True,-1,12,374112,for-loop-index/downsampled/10/0_00000/374112/,1470000,1470000
for-loop-index,downsampled,10,0_00000,False,True,1858,1857,6,6,True,-1,13,374113,for-loop-index/downsampled/10/0_00000/374113/,18590000,18590000
for-loop-index,downsampled,10,0_00000,False,True,326,325,10,10,True,-1,14,374114,for-loop-index/downsampled/10/0_00000/374114/,3270000,3270000
for-loop-index,downsampled,10,0_00000,False,True,359,358,5,5,True,-1,15,374115,for-loop-index/downsampled/10/0_00000/374115/,3600000,3600000
for-loop-index,downsampled,10,0_00000,False,True,19318,19317,10,10,True,-1,16,374116,for-loop-index/downsampled/10/0_00000/374116/,193190000,193190000
for-loop-index,downsampled,10,0_00000,False,True,377,376,10,10,True,-1,17,374117,for-loop-index/downsampled/10/0_00000/374117/,3780000,3780000
for-loop-index,downsampled,10,0_00000,False,True,2070,2069,10,10,True,-1,18,374118,for-loop-index/downsampled/10/0_00000/374118/,20710000,20710000
for-loop-index,downsampled,10,0_00000,False,True,439,438,10,10,True,-1,19,374119,for-loop-index/downsampled/10/0_00000/374119/,4400000,4400000
for-loop-index,downsampled,10,0_00000,False,True,137,136,10,10,True,-1,20,374120,for-loop-index/downsampled/10/0_00000/374120/,1380000,1380000
for-loop-index,downsampled,10,0_00000,False,True,92,91,10,10,True,-1,21,374121,for-loop-index/downsampled/10/0_00000/374121/,930000,930000
for-loop-index,downsampled,10,0_00000,False,True,8906,8905,10,10,True,-1,22,374122,for-loop-index/downsampled/10/0_00000/374122/,89070000,89070000
for-loop-index,downsampled,10,0_00000,False,True,953,952,10,10,True,-1,23,374123,for-loop-index/downsampled/10/0_00000/374123/,9540000,9540000
for-loop-index,downsampled,10,0_00000,False,True,616,615,10,10,True,-1,24,374124,for-loop-index/downsampled/10/0_00000/374124/,6170000,6170000
for-loop-index,downsampled,10,0_00000,False,True,3247,3246,10,10,True,-1,25,374125,for-loop-index/downsampled/10/0_00000/374125/,32480000,32480000
for-loop-index,downsampled,10,0_00000,False,True,174,173,10,10,True,-1,26,374126,for-loop-index/downsampled/10/0_00000/374126/,1750000,1750000
for-loop-index,downsampled,10,0_00000,False,True,1751,1750,10,10,True,-1,27,374127,for-loop-index/downsampled/10/0_00000/374127/,17520000,17520000
for-loop-index,downsampled,10,0_00000,False,True,589,588,10,10,True,-1,28,374128,for-loop-index/downsampled/10/0_00000/374128/,5900000,5900000
for-loop-index,downsampled,10,0_00000,False,True,554,553,10,10,True,-1,29,374129,for-loop-index/downsampled/10/0_00000/374129/,5550000,5550000
for-loop-index,downsampled,10,0_00000,False,True,2763,2762,6,6,True,-1,30,374130,for-loop-index/downsampled/10/0_00000/374130/,27640000,27640000
for-loop-index,downsampled,10,0_00000,False,True,2617,2616,10,10,True,-1,31,374131,for-loop-index/downsampled/10/0_00000/374131/,26180000,26180000
for-loop-index,downsampled,10,0_00000,False,True,11166,11165,8,8,True,-1,32,374132,for-loop-index/downsampled/10/0_00000/374132/,111670000,111670000
for-loop-index,downsampled,10,0_00000,False,True,265,264,10,10,True,-1,33,374133,for-loop-index/downsampled/10/0_00000/374133/,2660000,2660000
for-loop-index,downsampled,10,0_00000,False,True,131,130,10,10,True,-1,34,374134,for-loop-index/downsampled/10/0_00000/374134/,1320000,1320000
for-loop-index,downsampled,10,0_00000,False,True,6633,6632,10,10,True,-1,35,374135,for-loop-index/downsampled/10/0_00000/374135/,66340000,66340000
for-loop-index,downsampled,10,0_00000,False,True,1215,1214,10,10,True,-1,36,374136,for-loop-index/downsampled/10/0_00000/374136/,12160000,12160000
for-loop-index,downsampled,10,0_00000,False,True,362,361,10,10,True,-1,37,374137,for-loop-index/downsampled/10/0_00000/374137/,3630000,3630000
for-loop-index,downsampled,10,0_00000,True,False,-1,30000,8,8,False,-1,38,374138,for-loop-index/downsampled/10/0_00000/374138/,-1,-1
for-loop-index,downsampled,10,0_00000,False,True,4279,4278,9,9,True,-1,39,374139,for-loop-index/downsampled/10/0_00000/374139/,42800000,42800000
for-loop-index,downsampled,10,0_00000,False,True,295,294,8,8,True,-1,40,374140,for-loop-index/downsampled/10/0_00000/374140/,2960000,2960000
for-loop-index,downsampled,10,0_00000,False,True,226,225,10,10,True,-1,41,374141,for-loop-index/downsampled/10/0_00000/374141/,2270000,2270000
for-loop-index,downsampled,10,0_00000,False,True,2277,2276,6,6,True,-1,42,374142,for-loop-index/downsampled/10/0_00000/374142/,22780000,22780000
for-loop-index,downsampled,10,0_00000,False,True,203,202,10,10,True,-1,43,374143,for-loop-index/downsampled/10/0_00000/374143/,2040000,2040000
for-loop-index,downsampled,10,0_00000,False,True,147,146,8,8,True,-1,44,374144,for-loop-index/downsampled/10/0_00000/374144/,1480000,1480000
for-loop-index,downsampled,10,0_00000,False,True,157,156,10,10,True,-1,45,374145,for-loop-index/downsampled/10/0_00000/374145/,1580000,1580000
for-loop-index,downsampled,10,0_00000,False,True,17756,17755,7,7,True,-1,46,374146,for-loop-index/downsampled/10/0_00000/374146/,177570000,177570000
for-loop-index,downsampled,10,0_00000,False,True,1485,1484,8,8,True,-1,47,374147,for-loop-index/downsampled/10/0_00000/374147/,14860000,14860000
for-loop-index,downsampled,10,0_00000,False,True,430,429,10,10,True,-1,48,374148,for-loop-index/downsampled/10/0_00000/374148/,4310000,4310000
for-loop-index,downsampled,10,0_00000,False,True,368,367,10,10,True,-1,49,374149,for-loop-index/downsampled/10/0_00000/374149/,3690000,3690000
for-loop-index,truncated,10,0_00000,False,True,1284,1283,35,35,True,-1,0,384100,for-loop-index/truncated/10/0_00000/384100/,128498281,128500000
for-loop-index,truncated,10,0_00000,False,True,3680,3679,96,96,True,-1,1,384101,for-loop-index/truncated/10/0_00000/384101/,368095169,368100000
for-loop-index,truncated,10,0_00000,False,True,71,70,87,87,True,-1,2,384102,for-loop-index/truncated/10/0_00000/384102/,7200000,7200000
for-loop-index,truncated,10,0_00000,False,True,320,319,99,99,True,-1,3,384103,for-loop-index/truncated/10/0_00000/384103/,32099627,32100000
for-loop-index,truncated,10,0_00000,False,True,155,154,100,100,True,-1,4,384104,for-loop-index/truncated/10/0_00000/384104/,15599352,15600000
for-loop-index,truncated,10,0_00000,False,True,2749,2748,42,42,True,-1,5,384105,for-loop-index/truncated/10/0_00000/384105/,274997276,275000000
for-loop-index,truncated,10,0_00000,False,True,299,298,99,99,True,-1,6,384106,for-loop-index/truncated/10/0_00000/384106/,29999671,30000000
for-loop-index,truncated,10,0_00000,False,True,1550,1549,40,40,True,-1,7,384107,for-loop-index/truncated/10/0_00000/384107/,155098344,155100000
for-loop-index,truncated,10,0_00000,False,True,68,67,100,100,True,-1,8,384108,for-loop-index/truncated/10/0_00000/384108/,6900000,6900000
for-loop-index,truncated,10,0_00000,False,True,638,637,35,35,True,-1,9,384109,for-loop-index/truncated/10/0_00000/384109/,63898884,63900000
for-loop-index,truncated,10,0_00000,False,True,835,834,96,96,True,-1,10,384110,for-loop-index/truncated/10/0_00000/384110/,83598239,83600000
for-loop-index,truncated,10,0_00000,False,True,66,65,100,100,True,-1,11,384111,for-loop-index/truncated/10/0_00000/384111/,6699599,6700000
for-loop-index,truncated,10,0_00000,False,True,236,235,50,50,True,-1,12,384112,for-loop-index/truncated/10/0_00000/384112/,23699843,23700000
for-loop-index,truncated,10,0_00000,False,True,1746,1745,99,99,True,-1,13,384113,for-loop-index/truncated/10/0_00000/384113/,174696114,174700000
for-loop-index,truncated,10,0_00000,False,True,134,133,99,99,True,-1,14,384114,for-loop-index/truncated/10/0_00000/384114/,13498939,13500000
for-loop-index,truncated,10,0_00000,False,True,92,91,96,96,True,-1,15,384115,for-loop-index/truncated/10/0_00000/384115/,9300000,9300000
for-loop-index,truncated,10,0_00000,False,True,139,138,93,93,True,-1,16,384116,for-loop-index/truncated/10/0_00000/384116/,14000000,14000000
for-loop-index,truncated,10,0_00000,False,True,113,112,98,98,True,-1,17,384117,for-loop-index/truncated/10/0_00000/384117/,11400000,11400000
for-loop-index,truncated,10,0_00000,False,True,1514,1513,30,30,True,-1,18,384118,for-loop-index/truncated/10/0_00000/384118/,151498589,151500000
for-loop-index,truncated,10,0_00000,False,True,273,272,100,100,True,-1,19,384119,for-loop-index/truncated/10/0_00000/384119/,27400000,27400000
for-loop-index,truncated,10,0_00000,False,True,4408,4407,93,93,True,-1,20,384120,for-loop-index/truncated/10/0_00000/384120/,440896894,440900000
for-loop-index,truncated,10,0_00000,False,True,100,99,96,96,True,-1,21,384121,for-loop-index/truncated/10/0_00000/384121/,10099417,10100000
for-loop-index,truncated,10,0_00000,False,True,403,402,17,17,True,-1,22,384122,for-loop-index/truncated/10/0_00000/384122/,40399696,40400000
for-loop-index,truncated,10,0_00000,False,True,2653,2652,79,79,True,-1,23,384123,for-loop-index/truncated/10/0_00000/384123/,265397913,265400000
for-loop-index,truncated,10,0_00000,False,True,2852,2851,42,42,True,-1,24,384124,for-loop-index/truncated/10/0_00000/384124/,285297498,285300000
for-loop-index,truncated,10,0_00000,False,True,149,148,100,100,True,-1,25,384125,for-loop-index/truncated/10/0_00000/384125/,14999768,15000000
for-loop-index,truncated,10,0_00000,False,True,201,200,98,98,True,-1,26,384126,for-loop-index/truncated/10/0_00000/384126/,20199498,20200000
for-loop-index,truncated,10,0_00000,False,True,5343,5342,95,95,True,-1,27,384127,for-loop-index/truncated/10/0_00000/384127/,534392168,534400000
for-loop-index,truncated,10,0_00000,False,True,125,124,99,99,True,-1,28,384128,for-loop-index/truncated/10/0_00000/384128/,12600000,12600000
for-loop-index,truncated,10,0_00000,False,True,129,128,99,99,True,-1,29,384129,for-loop-index/truncated/10/0_00000/384129/,12999115,13000000
for-loop-index,truncated,10,0_00000,False,True,526,525,97,97,True,-1,30,384130,for-loop-index/truncated/10/0_00000/384130/,52699683,52700000
for-loop-index,truncated,10,0_00000,False,True,25,24,96,96,True,-1,31,384131,for-loop-index/truncated/10/0_00000/384131/,2600000,2600000
for-loop-index,truncated,10,0_00000,False,True,935,934,43,43,True,-1,32,384132,for-loop-index/truncated/10/0_00000/384132/,93598014,93600000
for-loop-index,truncated,10,0_00000,False,True,288,287,93,93,True,-1,33,384133,for-loop-index/truncated/10/0_00000/384133/,28900000,28900000
for-loop-index,truncated,10,0_00000,False,True,3296,3295,99,99,True,-1,34,384134,for-loop-index/truncated/10/0_00000/384134/,329697326,329700000
for-loop-index,truncated,10,0_00000,False,True,213,212,96,96,True,-1,35,384135,for-loop-index/truncated/10/0_00000/384135/,21399764,21400000
for-loop-index,truncated,10,0_00000,False,True,77,76,93,93,True,-1,36,384136,for-loop-index/truncated/10/0_00000/384136/,7800000,7800000
for-loop-index,truncated,10,0_00000,False,True,335,334,100,100,True,-1,37,384137,for-loop-index/truncated/10/0_00000/384137/,33600000,33600000
for-loop-index,truncated,10,0_00000,False,False,-1,8830,82,82,False,-1,38,384138,for-loop-index/truncated/10/0_00000/384138/,-1,-1
for-loop-index,truncated,10,0_00000,False,True,402,401,95,95,True,-1,39,384139,for-loop-index/truncated/10/0_00000/384139/,40299728,40300000
for-loop-index,truncated,10,0_00000,False,True,781,780,80,80,True,-1,40,384140,for-loop-index/truncated/10/0_00000/384140/,78199849,78200000
for-loop-index,truncated,10,0_00000,False,True,251,250,95,95,True,-1,41,384141,for-loop-index/truncated/10/0_00000/384141/,25200000,25200000
for-loop-index,truncated,10,0_00000,False,True,84,83,99,99,True,-1,42,384142,for-loop-index/truncated/10/0_00000/384142/,8500000,8500000
for-loop-index,truncated,10,0_00000,False,True,655,654,35,35,True,-1,43,384143,for-loop-index/truncated/10/0_00000/384143/,65599159,65600000
for-loop-index,truncated,10,0_00000,False,True,796,795,24,24,True,-1,44,384144,for-loop-index/truncated/10/0_00000/384144/,79698887,79700000
for-loop-index,truncated,10,0_00000,False,True,1808,1807,97,97,True,-1,45,384145,for-loop-index/truncated/10/0_00000/384145/,180897399,180900000
for-loop-index,truncated,10,0_00000,False,True,850,849,39,39,True,-1,46,384146,for-loop-index/truncated/10/0_00000/384146/,85099438,85100000
for-loop-index,truncated,10,0_00000,False,True,479,478,96,96,True,-1,47,384147,for-loop-index/truncated/10/0_00000/384147/,48000000,48000000
for-loop-index,truncated,10,0_00000,False,True,747,746,23,23,True,-1,48,384148,for-loop-index/truncated/10/0_00000/384148/,74799226,74800000
for-loop-index,truncated,10,0_00000,False,True,123,122,95,95,True,-1,49,384149,for-loop-index/truncated/10/0_00000/384149/,12399702,12400000
compare-string-lengths,cohort,10,0_00000,False,True,1374,1373,10,10,True,-1,0,564100,compare-string-lengths/cohort/10/0_00000/564100/,13749995,13750000
compare-string-lengths,cohort,10,0_00000,False,False,-1,21704,10,10,True,1,1,564101,compare-string-lengths/cohort/10/0_00000/564101/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,2742,2741,10,10,True,-1,2,564102,compare-string-lengths/cohort/10/0_00000/564102/,27429982,27430000
compare-string-lengths,cohort,10,0_00000,False,True,706,705,10,10,True,-1,3,564103,compare-string-lengths/cohort/10/0_00000/564103/,7069995,7070000
compare-string-lengths,cohort,10,0_00000,False,True,1209,1208,10,10,True,-1,4,564104,compare-string-lengths/cohort/10/0_00000/564104/,12100000,12100000
compare-string-lengths,cohort,10,0_00000,False,False,-1,25543,10,10,False,-1,5,564105,compare-string-lengths/cohort/10/0_00000/564105/,-1,-1
compare-string-lengths,cohort,10,0_00000,False,True,1432,1431,10,10,True,-1,6,564106,compare-string-lengths/cohort/10/0_00000/564106/,14329996,14330000
compare-string-lengths,cohort,10,0_00000,False,True,2151,2150,10,10,True,-1,7,564107,compare-string-lengths/cohort/10/0_00000/564107/,21519997,21520000
compare-string-lengths,cohort,10,0_00000,False,True,2187,2186,10,10,True,-1,8,564108,compare-string-lengths/cohort/10/0_00000/564108/,21879986,21880000
